id	name	neighborhood	cuisine_type	pricing_tier	menu_tier	menu_price_range	menu_del_dia_confirmed	website	phone	address_full	postal_code	google_maps_rating	google_maps_review_count	notes	status	last_verified
1353	El Tomàs de Sarrià Sants	Sants	Spanish	budget	likely						08014	4.2	680	Budget-friendly spanish. in Sants. 4.2★ (680 reviews). Menú del día likely available.	active	2025-03-01
1354	Restaurant El Caliu Sants	Sants	Catalan	budget	confirmed	10-13€					08014	4.1	340		active	2025-03-01
1355	Els Pescadors Poblenou 2	Poblenou	Seafood	premium	confirmed	18-25€					08005	4.4	800		active	2025-03-01
1356	La Pubilla Poblenou	Poblenou	Catalan	budget	confirmed	10-13€					08005	4.1	420		active	2025-03-01
1357	Honest Greens Poblenou	Poblenou	Café	mid-range	likely			https://honestgreens.com/		C/ de Pallars, 195	08005	4.3	1300		active	2025-03-01
1358	Cervecería Catalana Les Corts	Les Corts	Spanish	mid-range	likely						08028	4.1	900	Spanish restaurant. in Les Corts. 4.1★ (900 reviews). Menú del día likely available.	active	2025-03-01
1359	Restaurant Vivanda	Les Corts	Mediterranean	mid-range	confirmed	14-18€		https://vivanda.cat/	+34 932031918	C/ Major de Sarrià, 134	08034	4.4	620		active	2025-03-01
1360	Cal Pinxo Les Corts	Les Corts	Catalan	budget	confirmed	10-13€					08028	4.0	380		active	2025-03-01
1361	Thai Gardens Les Corts	Les Corts	Thai	mid-range	likely						08028	4.3	550	Thai restaurant. in Les Corts. 4.3★ (550 reviews). Menú del día likely available.	active	2025-03-01
1362	El Rincón Asturiano Les Corts	Les Corts	Spanish	mid-range	confirmed	12-16€					08028	4.2	440		active	2025-03-01
1363	Silvestre	Sarrià-Sant Gervasi	Mediterranean	mid-range	confirmed	15-20€					08006	4.4	520		active	2025-03-01
1364	A Contracorriente	Sarrià-Sant Gervasi	Mediterranean	mid-range	confirmed	13-17€					08034	4.3	480		active	2025-03-01
1365	Restaurant Lomo Alto	Sarrià-Sant Gervasi	Spanish	premium	none			https://lomoalto.com/	+34 932008410	C/ d'Aragó, 283-285	08034	4.5	1800		active	2025-03-01
1366	El Café de Pedralbes	Sarrià-Sant Gervasi	Mediterranean	mid-range	likely						08034	4.1	620	Mediterranean restaurant. in Sarrià-Sant Gervasi. 4.1★ (620 reviews). Menú del día likely available.	active	2025-03-01
1367	Granja Petitbo	Sant Antoni	Mediterranean	mid-range	likely			https://granjapetitbo.com/	+34 935515740	Passeig de Sant Joan, 82, 08010 Barcelona	08015	4.3	1600		active	2025-03-01
1368	Flax & Kale Mercat de Sant Antoni	Sant Antoni	Vegetarian/Vegan	mid-range	likely			https://flaxandkale.com/		C/ del Comte d'Urgell, 2	08015	4.2	780		active	2025-03-01
1369	Palo Cortado	Sant Antoni	Spanish	mid-range	likely						08015	4.4	920	Spanish restaurant. in Sant Antoni. Highly rated (4.4★, 920 reviews). Menú del día likely available.	active	2025-03-01
1370	Can Manent	Sant Antoni	Catalan	budget	confirmed	10-13€					08015	4.0	310		active	2025-03-01
1371	Els Quatre Gats Sant Antoni	Sant Antoni	Catalan	mid-range	likely						08015	4.1	450	Catalan restaurant. in Sant Antoni. 4.1★ (450 reviews). Menú del día likely available.	active	2025-03-01
1372	Taller de Tapas Sagrada Família	Sagrada Família	Spanish	mid-range	likely			https://tallerdetapas.com/	+34 933430533		08013	4.0	1800		active	2025-03-01
1373	La Paradeta Sagrada Família	Sagrada Família	Seafood	mid-range	none			https://laparadeta.com/	+34 934507691	Pg. de Sant Joan, 65	08013	4.2	3200		active	2025-03-01
1374	Cervecería Catalana Sagrada Família	Sagrada Família	Spanish	mid-range	likely						08025	4.1	1100	Spanish restaurant. in Sagrada Família. Popular (1,100 reviews). Menú del día likely available.	active	2025-03-01
1375	Can Paquis	Sagrada Família	Catalan	budget	confirmed	10-13€					08013	4.2	450		active	2025-03-01
1376	Restaurante La Cantina del Born SF	Sagrada Família	Spanish	budget	confirmed	10-12€					08025	4.0	320		active	2025-03-01
1377	Restaurant Filferro Clot	Clot	Mediterranean	mid-range	confirmed	12-15€					08018	4.3	490		active	2025-03-01
1378	El Petit Clot	Clot	Catalan	budget	confirmed	10-12€					08018	4.1	310		active	2025-03-01
1379	La Masia del Clot	Clot	Catalan	mid-range	confirmed	13-16€					08018	4.2	380		active	2025-03-01
1380	Restaurant El Cingle	Horta-Guinardó	Catalan	mid-range	confirmed	12-15€					08032	4.2	420		active	2025-03-01
1381	El Mussol Nou Barris	Nou Barris	Catalan	mid-range	likely						08042	4.0	550	Catalan restaurant. in Nou Barris. 4.0★ (550 reviews). Menú del día likely available.	active	2025-03-01
1382	Restaurant la Masia de Roquetes	Nou Barris	Catalan	mid-range	confirmed	12-15€					08042	4.2	380		active	2025-03-01
1383	El Racó de Sant Andreu	Sant Andreu	Catalan	budget	confirmed	10-13€					08030	4.1	340		active	2025-03-01
1384	Restaurant Can Fabra	Sant Andreu	Mediterranean	mid-range	confirmed	12-15€					08030	4.3	460		active	2025-03-01
1385	La Fonda de Sant Andreu	Sant Andreu	Catalan	budget	confirmed	10-12€					08030	4.0	280		active	2025-03-01
1386	Restaurant Cal Marinero	Sant Martí	Seafood	mid-range	confirmed	14-18€					08019	4.3	520		active	2025-03-01
1387	La Pubilla Sant Martí	Sant Martí	Catalan	budget	confirmed	10-13€					08020	4.1	350		active	2025-03-01
1388	Bar El Tomás Sant Martí	Sant Martí	Spanish	budget	likely						08019	4.0	280	Budget-friendly spanish. in Sant Martí. 4.0★ (280 reviews). Menú del día likely available.	active	2025-03-01
1389	Trattoria da Luigi Sant Martí	Sant Martí	Italian	mid-range	likely						08019	4.2	460	Italian restaurant. in Sant Martí. 4.2★ (460 reviews). Menú del día likely available.	active	2025-03-01
1390	Restaurant El Port Sant Martí	Sant Martí	Seafood	mid-range	likely						08005	4.1	390	Seafood restaurant. in Sant Martí. 4.1★ (390 reviews). Menú del día likely available.	active	2025-03-01
1391	Maitea	Eixample	Basque	mid-range	likely			https://maitea.es/		C/ de Casanova, 157, 08036 Barcelona	08007	4.4	700		active	2025-03-01
1392	Patagonia Beef & Wine	Eixample	Argentine	premium	none			https://patagoniabcn.com/	+34 933189292	Gran Via de les Corts Catalanes, 660, 08007 Barcelona	08007	4.3	2000		active	2025-03-01
1393	Restaurant Gaig	Eixample	Catalan	premium	confirmed	35-45€		https://restaurantgaig.com/	+34 934291017	C/ de Còrsega, 200, 08036 Barcelona	08010	4.5	1200		active	2025-03-01
1394	El Japonés	Eixample	Japanese	mid-range	likely			https://eljaponesmovimientotapas.com/	+34 932097020	Passatge de la Concepció, 2, 08008 Barcelona	08007	4.1	1800		active	2025-03-01
1395	Mango Thai	Eixample	Thai	mid-range	confirmed	12-15€					08011	4.3	500		active	2025-03-01
1396	Rasoterra Eixample	Eixample	Vegetarian/Vegan	mid-range	likely						08010	4.4	400	Vegetarian/Vegan restaurant. in Eixample. Highly rated (4.4★, 400 reviews). Menú del día likely available.	active	2025-03-01
1397	Nairod Restaurant	Eixample	Mediterranean	mid-range	confirmed	14-17€				Carrer de Nàpols, 207, 08013 Barcelona	08009	4.4	350		active	2025-03-01
1398	Bao Bar Eixample	Eixample	Asian	budget	none						08010	4.3	600	Budget-friendly asian. in Eixample. 4.3★ (600 reviews)	active	2025-03-01
1399	Casa Delfín Eixample	Eixample	Catalan	mid-range	confirmed	14-18€					08009	4.3	500		active	2025-03-01
1400	Niu Raval	El Raval	Mediterranean	mid-range	confirmed	13-16€					08001	4.3	400		active	2025-03-01
1401	Tantarantana Born	El Born	Mediterranean	mid-range	confirmed	14-17€					08003	4.3	450		active	2025-03-01
1402	Peixerot	Barceloneta	Seafood	mid-range	likely					Carrer del Maquinista, 13, 08003 Barcelona	08003	4.2	1500		active	2025-03-01
1403	Restaurant Maritim	Barceloneta	Seafood	mid-range	likely						08003	4.1	800	Seafood restaurant. in Barceloneta. 4.1★ (800 reviews). Menú del día likely available.	active	2025-03-01
1404	El Viti	Barceloneta	Spanish	budget	confirmed	10-13€					08003	4.2	300		active	2025-03-01
1405	Restaurant Nomo	Gràcia	Japanese	mid-range	likely					Torrent d'en Vidalet, 35, 08012 Barcelona	08012	4.3	700		active	2025-03-01
1406	La Colombiana Gràcia	Gràcia	Colombian	budget	confirmed	9-12€					08012	4.2	350		active	2025-03-01
1407	La Punta Gràcia	Gràcia	Mediterranean	mid-range	likely						08012	4.3	400	Mediterranean restaurant. in Gràcia. 4.3★ (400 reviews). Menú del día likely available.	active	2025-03-01
1408	Pepa i Cia	Gràcia	Catalan	mid-range	confirmed	13-16€					08012	4.4	500		active	2025-03-01
1409	La Bodega de Gràcia	Gràcia	Spanish	budget	likely						08012	4.1	400	Budget-friendly spanish. in Gràcia. 4.1★ (400 reviews). Menú del día likely available.	active	2025-03-01
1410	El Bar de l'Oscar	Gràcia	Spanish	budget	confirmed	10-12€					08012	4.2	280		active	2025-03-01
1411	Sureny Gràcia	Gràcia	Mediterranean	mid-range	likely						08012	4.3	500	Mediterranean restaurant. in Gràcia. 4.3★ (500 reviews). Menú del día likely available.	active	2025-03-01
1412	Lo de Flor	Gràcia	Argentine	mid-range	likely					C/ de l'Escorial, 66, 08024 Barcelona	08012	4.5	600		active	2025-03-01
1413	Chök BCN Gràcia	Gràcia	Café	budget	none						08012	4.3	500	Budget-friendly café. in Gràcia. 4.3★ (500 reviews)	active	2025-03-01
1414	Bar Central Gràcia	Gràcia	Spanish	budget	confirmed	10-12€					08012	4.0	250		active	2025-03-01
1415	Vinissim	Barri Gòtic	Mediterranean	mid-range	likely						08002	4.4	500	Mediterranean restaurant. in Barri Gòtic. Highly rated (4.4★, 500 reviews). Menú del día likely available.	active	2025-03-01
1416	Restaurant La Casserola	Barri Gòtic	Catalan	mid-range	confirmed	13-16€					08002	4.2	400		active	2025-03-01
1417	Taller 28	Barri Gòtic	Mediterranean	mid-range	confirmed	13-16€					08002	4.3	350		active	2025-03-01
1418	Pla Restaurant	Barri Gòtic	Mediterranean	mid-range	confirmed	15-18€		https://restaurantpla.cat/	+34 934126552	C/ de Bellafila, 5, 08002 Barcelona	08002	4.4	800		active	2025-03-01
1419	Cervantes Restaurant	Barri Gòtic	Catalan	mid-range	likely						08002	4.1	600	Catalan restaurant. in Barri Gòtic. 4.1★ (600 reviews). Menú del día likely available.	active	2025-03-01
1420	Casa Delfín Gòtic	Barri Gòtic	Catalan	mid-range	likely						08002	4.3	1500	Catalan restaurant. in Barri Gòtic. Popular (1,500 reviews). Menú del día likely available.	active	2025-03-01
1421	El Mesón del Café	Barri Gòtic	Café	budget	none						08002	4.5	800	Budget-friendly café. in Barri Gòtic. Highly rated (4.5★, 800 reviews)	active	2025-03-01
1422	Bar Celta	Barri Gòtic	Spanish	budget	likely				+34 933151006	C/ de la Mercè, 16, 08002 Barcelona	08002	4.2	1200		active	2025-03-01
1423	Lonja del Mar	El Born	Seafood	mid-range	likely						08003	4.2	600	Seafood restaurant. in El Born. 4.2★ (600 reviews). Menú del día likely available.	active	2025-03-01
1424	Cervantes Born	El Born	Spanish	mid-range	likely						08003	4.1	500	Spanish restaurant. in El Born. 4.1★ (500 reviews). Menú del día likely available.	active	2025-03-01
1425	Restaurant Disfrutar Born	El Born	Mediterranean	mid-range	likely						08003	4.3	400	Mediterranean restaurant. in El Born. 4.3★ (400 reviews). Menú del día likely available.	active	2025-03-01
1426	El Magatzem del Born	El Born	Catalan	mid-range	confirmed	13-16€					08003	4.2	350		active	2025-03-01
1427	Betlem Born	El Born	Mediterranean	mid-range	likely						08003	4.3	300	Mediterranean restaurant. in El Born. 4.3★ (300 reviews). Menú del día likely available.	active	2025-03-01
1428	Nena Pastisseria	Poblenou	Café	budget	none						08005	4.5	400	Budget-friendly café. in Poblenou. Highly rated (4.5★, 400 reviews)	active	2025-03-01
1429	La Boqueria de Poblenou	Poblenou	Catalan	mid-range	confirmed	13-15€					08005	4.2	350		active	2025-03-01
1430	Bar Calders Poblenou	Poblenou	Mediterranean	mid-range	likely						08005	4.3	500	Mediterranean restaurant. in Poblenou. 4.3★ (500 reviews). Menú del día likely available.	active	2025-03-01
1431	Palo Santo Poblenou	Poblenou	Spanish	mid-range	likely						08005	4.3	400	Spanish restaurant. in Poblenou. 4.3★ (400 reviews). Menú del día likely available.	active	2025-03-01
1432	Can Gibert	Poblenou	Catalan	budget	confirmed	10-13€					08005	4.1	280		active	2025-03-01
1433	Restaurant Can Fisher 2	Sant Martí	Seafood	mid-range	likely						08019	4.2	500	Seafood restaurant. in Sant Martí. 4.2★ (500 reviews). Menú del día likely available.	active	2025-03-01
1434	La Terraza del Forum	Sant Martí	Mediterranean	mid-range	likely						08019	4.1	600	Mediterranean restaurant. in Sant Martí. 4.1★ (600 reviews). Menú del día likely available.	active	2025-03-01
1435	Bodega Gibert Sant Martí	Sant Martí	Spanish	budget	confirmed	10-12€					08019	4.0	250		active	2025-03-01
1436	Restaurant Marina Port	Sant Martí	Seafood	mid-range	likely						08005	4.2	400	Seafood restaurant. in Sant Martí. 4.2★ (400 reviews). Menú del día likely available.	active	2025-03-01
1437	El Forn de Sant Martí	Sant Martí	Catalan	budget	confirmed	10-12€					08020	4.1	280		active	2025-03-01
1438	Can Rosell Sants	Sants	Catalan	mid-range	confirmed	13-16€					08014	4.3	400		active	2025-03-01
1439	Bodega Quimet Sants	Sants	Spanish	budget	likely						08014	4.1	350	Budget-friendly spanish. in Sants. 4.1★ (350 reviews). Menú del día likely available.	active	2025-03-01
1440	Restaurant El Pati de l'Ermita	Sants	Catalan	mid-range	confirmed	14-17€					08028	4.4	500		active	2025-03-01
1441	El Nou Can Travi Sants	Sants	Catalan	mid-range	likely						08014	4.2	350	Catalan restaurant. in Sants. 4.2★ (350 reviews). Menú del día likely available.	active	2025-03-01
1442	Bar La Canyada	Sants	Spanish	budget	confirmed	9-11€					08014	4.0	200		active	2025-03-01
1443	Restaurant Can Vies	Les Corts	Catalan	mid-range	confirmed	14-17€					08028	4.3	500		active	2025-03-01
1444	Bodega Marga Les Corts	Les Corts	Spanish	budget	likely						08028	4.1	300	Budget-friendly spanish. in Les Corts. 4.1★ (300 reviews). Menú del día likely available.	active	2025-03-01
1445	El Café de Sarrià	Sarrià-Sant Gervasi	Mediterranean	mid-range	likely						08017	4.2	500	Mediterranean restaurant. in Sarrià-Sant Gervasi. 4.2★ (500 reviews). Menú del día likely available.	active	2025-03-01
1446	Restaurant El Molí de Sarrià	Sarrià-Sant Gervasi	Catalan	mid-range	confirmed	15-20€					08017	4.4	600		active	2025-03-01
1447	La Vaqueria Sarrià	Sarrià-Sant Gervasi	Mediterranean	mid-range	likely						08017	4.3	450	Mediterranean restaurant. in Sarrià-Sant Gervasi. 4.3★ (450 reviews). Menú del día likely available.	active	2025-03-01
1448	La Singular Sant Antoni	Sant Antoni	Mediterranean	mid-range	likely						08015	4.3	400	Mediterranean restaurant. in Sant Antoni. 4.3★ (400 reviews). Menú del día likely available.	active	2025-03-01
1449	El Nou Raval Sant Antoni	Sant Antoni	Catalan	mid-range	confirmed	12-15€					08015	4.2	350		active	2025-03-01
1450	Café Cometa Sant Antoni	Sant Antoni	Café	mid-range	none						08015	4.4	500	Café restaurant. in Sant Antoni. Highly rated (4.4★, 500 reviews)	active	2025-03-01
1451	Bar Can Lluís Sant Antoni	Sant Antoni	Catalan	budget	confirmed	10-13€					08015	4.1	300		active	2025-03-01
1452	Restaurant Rías de Galicia SF	Sagrada Família	Spanish	premium	none						08013	4.4	800	Premium spanish dining. in Sagrada Família. Highly rated (4.4★, 800 reviews)	active	2025-03-01
1453	El Racó de la Sagrada Família	Sagrada Família	Catalan	mid-range	confirmed	13-16€					08013	4.2	400		active	2025-03-01
1454	La Marina del Clot	Clot	Mediterranean	mid-range	confirmed	12-15€					08018	4.2	350		active	2025-03-01
1455	El Bar del Clot	Clot	Spanish	budget	confirmed	10-12€					08018	4.0	250		active	2025-03-01
1456	Restaurant Can Cargolet Horta	Horta-Guinardó	Catalan	mid-range	confirmed	13-16€					08032	4.3	400		active	2025-03-01
1457	Bar Cal Toni Nou Barris	Nou Barris	Spanish	budget	confirmed	9-11€					08042	4.0	200		active	2025-03-01
1458	Restaurant Can Pep Nou Barris	Nou Barris	Catalan	mid-range	confirmed	12-14€					08042	4.2	350		active	2025-03-01
1459	El Mirador de Sant Andreu	Sant Andreu	Mediterranean	mid-range	likely						08030	4.2	400	Mediterranean restaurant. in Sant Andreu. 4.2★ (400 reviews). Menú del día likely available.	active	2025-03-01
1460	Can Xaloc Sant Andreu	Sant Andreu	Catalan	budget	confirmed	10-12€					08030	4.1	300		active	2025-03-01
1461	La Mundana Poble Sec	Poble Sec	Spanish	mid-range	likely						08004	4.3	600	Spanish restaurant. in Poble Sec. 4.3★ (600 reviews). Menú del día likely available.	active	2025-03-01
1462	Bodega Montjuïc	Poble Sec	Spanish	budget	likely						08004	4.1	350	Budget-friendly spanish. in Poble Sec. 4.1★ (350 reviews). Menú del día likely available.	active	2025-03-01
1463	Restaurant La Terrassa Poble Sec	Poble Sec	Mediterranean	mid-range	likely						08004	4.2	400	Mediterranean restaurant. in Poble Sec. 4.2★ (400 reviews). Menú del día likely available.	active	2025-03-01
1464	El Nou Blai	Poble Sec	Spanish	budget	confirmed	10-12€					08004	4.1	300		active	2025-03-01
1465	Can Lluís Poble Sec	Poble Sec	Catalan	budget	confirmed	11-14€					08004	4.2	350		active	2025-03-01
1466	Restaurant El Jardí del Raval	El Raval	Mediterranean	mid-range	likely						08001	4.2	400	Mediterranean restaurant. in El Raval. 4.2★ (400 reviews). Menú del día likely available.	active	2025-03-01
1467	Bar Bodega Raval	El Raval	Spanish	budget	likely						08001	4.0	250	Budget-friendly spanish. in El Raval. 4.0★ (250 reviews). Menú del día likely available.	active	2025-03-01
1468	Restaurant Mercat Raval	El Raval	Mediterranean	mid-range	confirmed	13-16€					08001	4.3	450		active	2025-03-01
1469	La Cuina del Poble Sec	Poble Sec	Catalan	mid-range	confirmed	13-15€					08004	4.3	400		active	2025-03-01
1470	Taktika Berri Eixample	Eixample	Basque	mid-range	confirmed	14-17€					08011	4.3	600		active	2025-03-01
1471	La Cuina d'en Garriga	Eixample	Catalan	mid-range	confirmed	15-18€		https://lacuinadengarriga.com/			08009	4.4	500		active	2025-03-01
1472	El Petit Cuiner	Eixample	Catalan	budget	confirmed	11-14€					08010	4.3	350		active	2025-03-01
